Time,X,Glc,Ace,O2,NH4,CO2,Etoh
0,0.001,40,20,40,40,0,0
0.0202020202020202,0.00124612233416817,39.9997768201319,19.9896410984882,39.9887015187903,39.9986579441362,0.0115830232402757,0
0.0404040404040404,0.00155281955631638,39.9994987119268,19.9767326952268,39.9746222893324,39.9969855855233,0.0260168253567056,0
0.0606060606060606,0.00193494216991356,39.9991522091974,19.9606497558334,39.9570805850058,39.9949019473359,0.0440003016368894,0
0.0808080808080808,0.00241119513024518,39.9987203506105,19.9406050180701,39.9352177368586,39.9923050351938,0.0664137458315211,0
0.101010101010101,0.00300443294438817,39.9981824121001,19.9156365715258,39.907984586744,39.9890702280409,0.0943327381830203,0
0.121212121212121,0.00374347765499349,39.9975122583577,19.8845313414975,39.8740580310053,39.9850403650429,0.129113703511634,0
0.141414141414141,0.00466496939530067,39.996676664796,19.8457472019628,39.831756068921,39.9800156548813,0.1724810021969,0
0.161616161616162,0.00581243707286512,39.9956361602507,19.7974520889786,39.7790804638158,39.9737587431291,0.226483194684167,0
0.181818181818182,0.00724212581351186,39.9943397427935,19.737278732525,39.7134492285207,39.9659629363641,0.293767293132277,0
0.202020202020202,0.00902489470810196,39.9927231589423,19.6622447830653,39.6316095073069,39.9562418541357,0.377668073465192,0
0.222222222222222,0.0112457904940842,39.9907092902956,19.5687707543655,39.5296571462656,39.9441317535939,0.482188012124663,0
0.242424242424242,0.0140136983204392,39.9881994025492,19.4522738371693,39.4025936651374,39.9290389057983,0.612451471490844,0
0.262626262626263,0.0174622917068772,39.9850722842536,19.3071279161507,39.2442826479973,39.9102344157808,0.774749407445008,0
0.282828282828283,0.0217599775025995,39.9811752292334,19.1262450006394,39.0469932092817,39.8867999946738,0.977007400709097,0
0.303030303030303,0.0271156213187883,39.9763188453432,18.9008342479358,38.801137160769,39.8575967400729,1.22905510903765,0
0.323232323232323,0.0337891258931248,39.9702674629354,18.6199567330967,38.4947833991955,39.82120745433,1.54312410924957,0
0.343434343434343,0.0421024410771652,39.9627291523162,18.2700620506582,38.1131524786022,39.7758766092944,1.9343660535271,0
0.363636363636364,0.0524655047944102,39.9533322032118,17.8338964898843,37.637425758411,39.719368895457,2.42207351168182,0
0.383838383838384,0.0653790366650603,39.9416225938757,17.2903854448146,37.044617151972,39.6489539888728,3.02981145231648,0
0.404040404040404,0.0814705934721132,39.9270313012299,16.6131158749726,36.3059179509405,39.5612099479153,3.78711410217262,0
0.424242424242424,0.101507925851302,39.9088621955599,15.7697741141874,35.3860836533759,39.451950381918,4.73011355970085,0
0.444444444444444,0.126494574695192,39.8862053715497,14.7181222932261,34.2390454669964,39.3157031831021,5.90603881080874,0
0.464646464646465,0.157630027203057,39.857973285444,13.4076752753609,32.8097393604751,39.1459277876672,7.37134061397441,0
0.484848484848485,0.196374431241819,39.8228420972938,11.7769768194187,31.03113521127,38.9346623013246,9.1947371686887,0
0.505050505050505,0.244718960151916,39.7790065931049,9.74221996106663,28.8118251793389,38.6710492540836,11.4699383104927,0
0.525252525252525,0.304959553644952,39.7243853464553,7.20676993246644,26.0464103687714,38.3425693458848,14.3049972711975,0
0.545454545454545,0.380005958218321,39.6563406108985,4.04815656088031,22.6013136304074,37.9333563110272,17.8368551578889,0
0.565656565656566,0.473534872482631,39.5715396620994,0.111627647982412,18.3077486005728,37.4233618473267,22.2385489655044,0
0.585858585858586,0.484120334393922,39.4758010623993,0.0099795897242888,17.9927283627378,37.3656414406168,22.565807055855,0
0.606060606060606,0.49262906767905,39.3783779879016,0.0099795897242888,17.7801202616177,37.3192450197597,22.7882521035261,0
0.626262626262626,0.501287113969413,39.2792451594165,0.0099795897242888,17.5637803469332,37.2720344249476,23.0146015855268,0
0.646464646464647,0.510096292306721,39.1783817414003,0.0099795897242888,17.3436631186445,37.2239997373099,23.2449031048913,0
0.666666666666667,0.51906076763148,39.0757400346297,0.0099795897242888,17.1196644376268,37.1751182462591,23.479265615832,0
0.686868686868687,0.528182486903329,38.9712977380816,0.0099795897242888,16.8917356024617,37.1253793354135,23.7177400706473,0
0.707070707070707,0.53745179254058,38.8651654388989,0.0099795897242888,16.6601179876589,37.0748356656347,23.9600739296973,0
0.727272727272727,0.546896250896377,38.7570274573004,0.0099795897242888,16.4241224839332,37.0233369231123,24.2069881717281,0
0.747474747474748,0.556506511073526,38.6469908656773,0.0099795897242888,16.1839827829536,36.9709340964183,24.4582382944985,0
0.767676767676768,0.56628543890768,38.5350228392104,0.0099795897242888,15.9396272060678,36.9176115587242,24.7138992898534,0
0.787878787878788,0.576235900234489,38.4210905530809,0.0099795897242888,15.6909840746236,36.8633536832014,24.9740461496375,0
0.808080808080808,0.586360760889607,38.3051611824697,0.0099795897242888,15.4379817099689,36.8081448430212,25.2387538656956,0
0.828282828282828,0.596662886708684,38.1872019025579,0.0099795897242888,15.1805484334513,36.7519694113549,25.5080974298726,0
0.848484848484849,0.607124388264851,38.0674175732592,0.0099795897242888,14.9191314290819,36.6949249356694,25.7816089761911,0
0.868686868686869,0.617790385425666,37.9452914782262,0.0099795897242888,14.6526026603782,36.6367653863509,26.0604687042125,0
0.888888888888889,0.628643621157967,37.8210212288864,0.0099795897242888,14.3813934633757,36.5775848625499,26.344225327045,0
0.909090909090909,0.639687260113108,37.6945705754005,0.0099795897242888,14.1054246710117,36.5173661080553,26.6329616704051,0
0.929292929292929,0.650924466942442,37.5659032679289,0.0099795897242888,13.824617116223,36.4560918666563,26.9267605600092,0
0.94949494949495,0.662358406297324,37.434983056632,0.0099795897242888,13.5388916319468,36.393744882142,27.2257048215735,0
0.96969696969697,0.673992242829107,37.3017736916705,0.0099795897242888,13.2481690511201,36.3303078983015,27.5298772808147,0
0.98989898989899,0.685805838712949,37.1665057896822,0.0099795897242888,12.9529528170268,36.2658907226661,27.8387512131093,0
1.01010101010101,0.697850086867086,37.028596489485,0.0099795897242888,12.6519703734578,36.2002158463312,28.1536580119693,0
1.03030303030303,0.710105580360546,36.8882680282873,0.0099795897242888,12.3457068356603,36.13338909141,28.4740901257946,0
1.05050505050505,0.722575879231856,36.745479623281,0.0099795897242888,12.0340731217658,36.0653910457246,28.8001407522142,0
1.07070707070707,0.735264543519539,36.6001904916581,0.0099795897242888,11.7169801499059,35.9962022970967,29.1319030888571,0
1.09090909090909,0.748175133262124,36.4523598506104,0.0099795897242888,11.3943388382119,35.9258034333483,29.4694703333524,0
1.11111111111111,0.761311208498136,36.30194691733,0.0099795897242888,11.0660601048155,35.8541750423014,29.8129356833292,0
1.13131313131313,0.774667868026299,36.1490078168858,0.0099795897242888,10.7322664607816,35.7813438492262,30.1621709614437,0
1.15151515151515,0.788266617146502,35.9932962204216,0.0099795897242888,10.392419964039,35.7071925900236,30.517738972044,0
1.17171717171717,0.802103220376705,35.8348606178662,0.0099795897242888,10.0466264144642,35.6317443599299,30.8795290186133,0
1.19191919191919,0.816181804882531,35.6736537220255,0.0099795897242888,9.6947824939047,35.5549766543365,31.24764919072,0
1.21212121212121,0.830506562776646,35.5096275008269,0.0099795897242888,9.33678325387791,35.4768666144915,31.6222092833482,0
1.23232323232323,0.845081751118759,35.3427331773199,0.0099795897242888,8.97252211557073,35.3973910274996,32.0033207968977,0
1.25252525252525,0.859911691915623,35.1729212296754,0.0099795897242888,8.60189086983971,35.3165263263225,32.391096937184,0
1.27272727272727,0.875000772121034,35.0001413911861,0.0099795897242888,8.22477967721097,35.2342485897784,32.7856526154382,0
1.29292929292929,0.890353443635833,34.8243426502666,0.0099795897242888,7.84107706788023,35.1505335425425,33.1871044483072,0
1.31313131313131,0.905974223307905,34.6454732504531,0.0099795897242888,7.45066994171283,35.0653565551467,33.5955707578535,0
1.33333333333333,0.921853857337832,34.4636391697103,0.0099795897242888,7.05378966811887,34.9787680867083,34.0108094763494,0
1.35353535353535,0.938024894561093,34.278467538747,0.0099795897242888,6.64962179302752,34.8905906549373,34.4336726875746,0
1.37373737373737,0.954478302095335,34.090061795439,0.0099795897242888,6.23839210195291,34.8008735143346,34.8639241630995,0
1.39393939393939,0.971218940623556,33.8983662339747,0.0099795897242888,5.81997882825731,34.7095901605679,35.3016912889976,0
1.41414141414141,0.988251743541951,33.7033243140492,0.0099795897242888,5.39425837675226,34.6167136928145,35.7471033639566,0
1.43434343434343,1.00558171695991,33.5048786608642,0.0099795897242888,4.96110532369857,34.522216813761,36.2002915992788,0
1.45454545454545,1.02321393970004,33.3029710651275,0.0099795897242888,4.52039241680626,34.4260718296036,36.661389118881,0
1.47474747474747,1.04115356329813,33.0975424830539,0.0099795897242888,4.07199057523465,34.328250650048,37.1305309592943,0
1.4949494949495,1.05940581200317,32.8885330363643,0.0099795897242888,3.61576888959228,34.2287247883091,37.6078540696646,0
